06,001,404800,06001404800,2684,1288,W,628405,628405,06,001,404800,06001404800,2684,1288,W,628405,628405,628405,628405,100.00,100.00,100.00,100.00,2684,100.00,100.00,1288,100.00,100.00
06,001,404900,06001404900,4129,2056,W,1011875,1011875,06,001,404900,06001404900,4129,2056,W,1011875,1011875,1011875,1011875,100.00,100.00,100.00,100.00,4129,100.00,100.00,2056,100.00,100.00
06,001,405000,06001405000,3136,1606,P,814098,814098,06,001,403800,06001403800,3461,1975,P,656388,656388,1957,1957,0.24,0.24,0.30,0.30,0,0.00,0.00,0,0.00,0.00
06,001,405000,06001405000,3136,1606,P,814098,814098,06,001,405000,06001405000,3136,1606,W,811178,811178,811178,811178,99.64,99.64,100.00,100.00,3136,100.00,100.00,1606,100.00,100.00
06,001,405000,06001405000,3136,1606,P,814098,814098,06,001,405200,06001405200,4597,2597,P,854191,854191,963,963,0.12,0.12,0.11,0.11,0,0.00,0.00,0,0.00,0.00
06,001,405100,06001405100,4197,1627,W,1265693,1265693,06,001,405100,06001405100,4197,1627,W,1265693,1265693,1265693,1265693,100.00,100.00,100.00,100.00,4197,100.00,100.00,1627,100.00,100.00
06,001,405200,06001405200,4597,2597,P,860318,860318,06,001,403702,06001403702,1724,1211,P,200813,200813,7090,7090,0.82,0.82,3.53,3.53,0,0.00,0.00,0,0.00,0.00
06,001,405200,06001405200,4597,2597,P,860318,860318,06,001,405200,06001405200,4597,2597,P,854191,854191,853228,853228,99.18,99.18,99.89,99.89,4597,100.00,100.00,2597,100.00,100.00
06,001,405300,06001405300,5133,3217,P,430100,430100,06,001,405301,06001405301,2603,1656,W,227753,227753,227753,227753,52.95,52.95,100.00,100.00,2603,50.71,100.00,1656,51.48,100.00
06,001,405300,06001405300,5133,3217,P,430100,430100,06,001,405302,06001405302,2530,1561,W,202347,202347,202347,202347,47.05,47.05,100.00,100.00,2530,49.29,100.00,1561,48.52,100.00
06,001,405400,06001405400,7071,2999,P,599298,599298,06,001,405401,06001405401,3957,1748,W,313929,313929,313929,313929,52.38,52.38,100.00,100.00,3957,55.96,100.00,1748,58.29,100.00
06,001,405400,06001405400,7071,2999,P,599298,599298,06,001,405402,06001405402,3114,1251,W,285369,285369,285369,285369,47.62,47.62,100.00,100.00,3114,44.04,100.00,1251,41.71,100.00
06,001,405500,06001405500,3643,1642,W,411721,411721,06,001,405500,06001405500,3643,1642,W,411721,411721,411721,411721,100.00,100.00,100.00,100.00,3643,100.00,100.00,1642,100.00,100.00
06,001,405600,06001405600,3137,1511,W,428774,428774,06,001,405600,06001405600,3137,1511,W,428774,428774,428774,428774,100.00,100.00,100.00,100.00,3137,100.00,100.00,1511,100.00,100.00
06,001,405700,06001405700,3208,1418,W,543767,543767,06,001,405700,06001405700,3243,1439,P,546860,546860,543767,543767,100.00,100.00,99.43,99.43,3208,100.00,98.92,1418,100.00,98.54
06,001,405800,06001405800,4000,1403,P,522147,522147,06,001,405700,06001405700,3243,1439,P,546860,546860,3093,3093,0.59,0.59,0.57,0.57,35,0.88,1.08,21,1.50,1.46
06,001,405800,06001405800,4000,1403,P,522147,522147,06,001,405800,06001405800,3965,1382,W,519054,519054,519054,519054,99.41,99.41,100.00,100.00,3965,99.13,100.00,1382,98.50,100.00
06,001,405900,06001405900,6945,2193,P,939869,939869,06,001,405901,06001405901,3910,1192,W,452587,452587,452587,452587,48.15,48.15,100.00,100.00,3910,56.30,100.00,1192,54.35,100.00
06,001,405900,06001405900,6945,2193,P,939869,939869,06,001,405902,06001405902,3035,1001,W,487282,487282,487282,487282,51.85,51.85,100.00,100.00,3035,43.70,100.00,1001,45.65,100.00
06,001,406000,06001406000,3450,1669,P,2681584,2115016,06,001,406000,06001406000,3450,1669,W,2680739,2114682,2680739,2114682,99.97,99.98,100.00,100.00,3450,100.00,100.00,1669,100.00,100.00
06,001,406000,06001406000,3450,1669,P,2681584,2115016,06,001,406100,06001406100,4381,1620,P,1953228,1842465,845,334,0.03,0.02,0.04,0.02,0,0.00,0.00,0,0.00,0.00
06,001,406100,06001406100,4381,1620,W,1952383,1842131,06,001,406100,06001406100,4381,1620,P,1953228,1842465,1952383,1842131,100.00,100.00,99.96,99.98,4381,100.00,100.00,1620,100.00,100.00
06,001,406201,06001406201,4649,1520,W,408075,408075,06,001,406201,06001406201,4649,1520,W,408075,408075,408075,408075,100.00,100.00,100.00,100.00,4649,100.00,100.00,1520,100.00,100.00
06,001,406202,06001406202,4718,1406,W,392184,392184,06,001,406202,06001406202,4718,1406,W,392184,392184,392184,392184,100.00,100.00,100.00,100.00,4718,100.00,100.00,1406,100.00,100.00
06,001,406300,06001406300,4113,1323,W,485745,485745,06,001,406300,06001406300,4113,1323,W,485745,485745,485745,485745,100.00,100.00,100.00,100.00,4113,100.00,100.00,1323,100.00,100.00
06,001,406400,06001406400,2145,789,W,565439,487905,06,001,406400,06001406400,2145,789,W,565439,487905,565439,487905,100.00,100.00,100.00,100.00,2145,100.00,100.00,789,100.00,100.00
06,001,406500,06001406500,5930,2015,W,745054,745054,06,001,406500,06001406500,5930,2015,W,745054,745054,745054,745054,100.00,100.00,100.00,100.00,5930,100.00,100.00,2015,100.00,100.00
06,001,406600,06001406600,7089,2769,P,1162673,1162673,06,001,406601,06001406601,4596,1805,W,747950,747950,747950,747950,64.33,64.33,100.00,100.00,4596,64.83,100.00,1805,65.19,100.00
06,001,406600,06001406600,7089,2769,P,1162673,1162673,06,001,406602,06001406602,2493,964,W,414723,414723,414723,414723,35.67,35.67,100.00,100.00,2493,35.17,100.00,964,34.81,100.00
06,001,406700,06001406700,5048,2335,W,1683727,1683727,06,001,406700,06001406700,5048,2335,W,1683727,1683727,1683727,1683727,100.00,100.00,100.00,100.00,5048,100.00,100.00,2335,100.00,100.00
06,001,406800,06001406800,3428,1451,W,912525,912525,06,001,406800,06001406800,3428,1451,W,912525,912525,912525,912525,100.00,100.00,100.00,100.00,3428,100.00,100.00,1451,100.00,100.00
06,001,406900,06001406900,3719,1561,W,872953,872953,06,001,406900,06001406900,3719,1561,W,872953,872953,872953,872953,100.00,100.00,100.00,100.00,3719,100.00,100.00,1561,100.00,100.00
